Date,GS,JPM,HSBC,UBS,WMT,KO,PG,PM,NEE,DUK,D,SO,BA,CAT,GE,MMM,XOM,CVX,COP,SLB
2018-10-05,-0.007780876024637173,-0.005638859419291653,-0.00859725410197687,-0.022624418658865664,-0.009553081946914954,0.0006543860851977445,0.002807645892328292,0.00334042116951605,0.01843420660098305,0.018263797328339493,0.016409629946309012,0.01698461972044174,-0.009025847126694075,-0.021945893654096937,0.04107443204040928,-0.00303960369926215,-0.0028044355520741027,0.0030412434604845107,0.0014050308803243983,0.002386654086868001
2018-10-08,-0.0015948976638143764,0.006107046420037898,-0.005933305119531718,-0.013227483891422476,0.01478952957648727,0.013077621897132463,0.003043196659111569,0.009393503328896546,0.0055114695770153155,0.009090956175866971,0.015866319296725884,0.004804413761126725,-0.0018112520670590104,0.0002610168801320256,0.032625126364675294,0.0055348462879556415,0.009257072065240735,-0.0039097575914758265,-0.0014030595383461852,-0.000952358513274465
2018-10-09,-0.010827689312697952,-0.006937189835673263,-0.0013774362571237209,-0.005362003056509912,0.025240097462615685,-0.0019363505736071929,-0.0024272435129700787,-0.003062756444158654,0.0023654610988903535,0.0013390716066634667,0.0050693806499078065,0.004553680138009053,-0.0008554534798448366,-0.02536676338977506,-0.004408545172425726,-0.018426082837997293,0.004411898568118078,0.015860372940038614,0.014307569995180902,0.002700957631575518
2018-10-10,-0.035978660767287174,-0.02663287450451368,-0.007586312412760532,-0.019541743590239302,-0.013596980438625672,-0.015305128958371328,-0.009245719310397305,-0.00011809286109720762,-0.005640837115633568,-0.004498453055287066,-0.002044839870079418,-0.004079722435992195,-0.04662203951792887,-0.03840508403929155,-0.01992610673167461,-0.039302304236955465,-0.023003071809871378,-0.03327560059695944,-0.05428225926295693,-0.036285827199814435
2018-10-11,-0.008934761952540615,-0.029963239226650562,-0.020857625306628158,-0.030240526466956186,-0.019214646654427403,-0.022766998350050915,-0.03155685934272057,-0.027298547837623977,-0.02118671090851376,-0.023204656383323474,-0.019532764960856985,-0.009103214854484065,-0.025471524651092703,-0.019134280735880527,-0.042168829964623455,-0.026811846074453305,-0.034547998117719136,-0.034012968026503,-0.030629723836583134,-0.027951359782656282
2018-10-12,0.004225914311407619,-0.010912809045407257,0.004786988603874942,0.011339480104305633,0.009475985272493714,0.0008961036865415828,0.00240896896614351,0.0,0.0015968722094583665,0.00012493245981604062,-0.0057119373530903905,0.0009186844675399541,0.005584991881423695,0.00780305821073668,-0.03144642736721104,0.007624706726768293,-0.0026961508719627325,-0.005572998645313021,0.018555528743945393,0.0035521117790191514
2018-10-15,0.006312270516075191,-0.00570364935129819,-0.0052406057817704355,-0.0035038094459719504,-0.010441804833173918,0.005147707875902796,0.013533918958028801,0.014336086474077803,0.0016531608523022712,0.0017502057964395856,0.003362743464978335,0.014685556419038459,-0.0034156516622206867,-0.0019005378792149585,-0.013798671047718702,0.0035818102569999954,-0.006881118476322667,-0.007047530875258112,-0.007585113491526907,0.003708063048435628
2018-10-16,0.030108686121004924,0.02144076273433204,-0.0007183871476466042,0.007032258586003648,0.021210777760846566,0.01291474688679961,0.010982301144243811,0.00011979284464169737,0.00972647879239319,0.010108713611660658,0.009635586433833998,0.006558117731597868,0.02610891704726348,0.01346963829203518,-0.0041152323460663665,0.017040179990817528,0.00470167583907477,0.004874239733369645,0.007233575242330259,0.0021830381644343255
2018-10-17,0.02967975539284251,0.011139802386685105,-0.004792749501499549,-0.0020949453781783367,0.007828038249844571,0.008133602826402297,0.01049250328561424,0.012694445519128683,-0.0027437039281269504,-0.0021005052259283064,0.0,-0.004493318951697356,-0.007467642292707577,-0.016491511027610817,0.007438096428245888,0.002965454021410352,0.003694591639195055,-0.0018720980136437415,-0.017886084206236386,-0.0073726864426906236
2018-10-18,-0.01458741719040324,-0.01584274610877978,-0.03322889898713732,-0.03079073865539872,-0.0040389508897774595,-0.00545138747539331,-0.01112615800640071,0.035004842606433995,0.004390469764385507,0.006066777433782811,-0.0009680046095372763,-0.0002258515655899629,-0.016826319967333192,-0.039196086303583066,0.015586379631854719,-0.012565899420036608,0.004294507634515554,0.0015346128471758202,0.0015176157012231073,-0.013673254516153643
2018-10-19,0.008935471656135396,-0.001665283906870707,0.007720866485208644,-0.0007220124251920979,0.010190284705755781,0.015786064394856858,0.0879861785666387,0.014968065527759089,0.011015805522585742,0.018336098890248564,0.017582537607495397,0.017381622867230773,-0.008598797857095275,-0.026826786906989364,0.01453965309359262,-0.002644905433721978,0.001466067347273281,0.0057034996868174925,-0.0013776451704241577,0.0006846959969424304
2018-10-22,-0.023616556581139925,-0.014363775656134226,-0.0027186256523068497,-0.005057814919113945,-0.00010297540797765681,-0.007770324425049768,-0.008018453193124442,-0.014859929843805686,-0.004611944616241148,-0.0013292889649003659,-0.003129375795345446,-0.002218732803378254,-0.0007860067125835535,-0.01987526709709697,-0.014331281236034,0.007555623000038647,-0.010003573835076773,-0.007871944333953662,-0.006069737905634254,-0.028390630991055765
2018-10-23,-0.013718480634454022,-0.01043623846922348,-0.02354398336450425,-0.010893260035144126,0.006794364486780946,0.00848367468525102,0.00646665255223855,0.01131303776734649,-0.011757185129533276,-0.004114023007014689,-0.004913149638015257,-0.005337014176419075,-0.016658307513015114,-0.07559623938600779,0.025040443417652547,-0.04375250790673901,-0.01614302150655611,-0.032505750525648525,-0.03927836134188989,-0.030276431134584336
2018-10-24,-0.042917311498982924,-0.018622352084892935,-0.021065944888409516,-0.030102792572722303,-0.002453981810724537,0.007980967097858116,0.026388165493853588,0.007909509207211451,0.02912739084672955,0.02976906818673397,0.01755578707290395,0.028839792485350957,0.013141009796937109,-0.05580780203182023,-0.04097707711531262,-0.04159960595028034,-0.027805510478454476,-0.02813058350270281,-0.05099672854710047,-0.03775635917031872
2018-10-25,0.023090260348921587,0.015199984493652119,0.014778276467825036,0.009083991055305773,0.016605199173968632,-0.004707833381210724,-0.005141923722693842,0.016031370147397306,-0.013667492019560634,-0.013097362846612115,-0.019679102326474296,-0.016297313348361597,0.02571551231291358,0.0292861119163228,-0.030402621243531658,0.0024385207769599404,0.00888942871412901,0.012430852427421701,0.03546961079677757,0.005470679558243985
2018-10-26,-0.007709933906383637,-0.013732713607721103,-0.012263606450815256,-0.009752472114547883,-0.0024198367800487564,-0.012685505634535077,-0.012808994002949103,-0.017985112967975225,-0.01911082934744568,-0.020923175785549253,-0.014574618205309808,-0.009056738622583604,-0.012370387478376155,-0.005015978015339373,-0.04237294131214098,-0.00021618078902985172,-0.009960408708972635,-0.0004480933344190863,0.00676271067228762,-0.007504619084626851
2018-10-29,0.01003017811605278,0.01382717361960717,0.03931714784949225,0.003787910561021457,0.008692094651854054,0.01175963333123442,0.004325029508763123,0.01640453545856091,0.01701102157394563,0.019172154252046658,0.007395089711798475,0.02296020641026697,-0.06591150730009421,-0.009300209796698766,-0.012389380367524794,0.004541721035039581,-0.0061912306330035305,-0.023312110715254075,-0.01650112716572516,-0.027410194311838443
2018-10-30,0.022332027926745823,0.017644230426795637,0.012194945319442985,0.030943400130599485,0.02625253370714109,0.025182955380185,0.01076610886778906,0.00011048195946150585,0.004456551059750069,0.004433422101888462,0.008864098129661935,-0.001525294609851735,0.04267123356325042,0.03053163752343635,-0.08781361889865791,0.02163732730765333,0.02245290571075409,0.017625917550459835,0.03221953328084348,0.016909579586141588
2018-10-31,0.027772629500437684,0.021743096273616036,0.010327048340065037,0.017569553918833858,-0.02089439526762349,0.005248806300357511,-0.005718172088160056,-0.02652809725233396,-0.00605020435625081,-0.01431478678185738,-0.019494636313361458,-0.017241421133543655,0.014146425980682498,0.03286226660689939,-0.007858516765696932,0.0023707291814811793,0.011424278264120513,0.007216989926168038,0.005466150416451487,-0.019304292259847422
2018-11-01,0.00709957011544593,-0.00036676761307496974,0.011438436457524404,0.020863346902311397,0.002991565344879321,-0.002924020910424985,0.01026163481198239,0.003179305408220534,-0.011768001457259869,-0.011739020955005675,-0.015261751234942889,-0.0028868428575193894,0.02313595788667322,0.02786012198818333,-0.051485160995159096,0.010301834629550255,0.012424586257868686,-0.004299148271975861,-0.004577909149650505,0.006821186521690725
2018-11-02,0.011983918594233645,-0.0055056636282297955,0.009624580999532117,0.0035235631364329834,0.007556176774007772,0.005446148312664434,0.002455612517715755,0.004527467281469022,-0.013609531579744982,0.011388528053512426,-0.006256231325400319,-0.0035635019641752086,-0.014652886416514965,0.008741000900692297,-0.03027131221835766,0.003069334501033305,0.01586714489305252,0.0320230994005819,-0.025007188249061563,-0.005032762048208239
2018-11-05,-0.004223187716375865,0.006550986733320885,-0.006196404423616353,-0.009129171256677004,0.01549238559384869,0.01437499761183414,0.015477108908529491,0.009014135175015925,0.015224594051001183,0.011986954258786042,0.004864778132202208,0.011399147654864938,0.011823883076775843,0.004928860714113359,-0.0010765625349273833,0.0022820718438345544,-0.003782701381782827,0.03669478146186633,0.01754116846126963,0.010894861725211369
2018-11-06,-0.002273511243867543,0.004675107908746812,0.002158287669952186,-0.0014174910639844773,0.004081286055540589,0.008626132489633731,0.003399102630363915,-0.008710397114797375,0.004393389210093801,0.008973490236428683,0.0062649157642269415,0.009281646408162425,0.012403991501853229,0.02309942370576845,0.015086207138901075,0.010607970013199575,0.004287040589645796,-0.0003362660400223483,0.006808637800600925,0.0023095968854756066
2018-11-07,0.013496964814126322,0.017153358581932565,0.01172532582290109,0.024840295599734663,0.009581059886385468,0.00529413547985258,-0.00240401251055522,0.003379582169814599,0.012130948370312922,0.0043873994042555875,0.0072168212193870485,0.029340981743295247,0.01514448349394959,0.04461465496319739,-0.023354422695331944,0.030670718586798706,0.012684460345259385,0.016568535149871444,0.007625957639194381,0.004608206002159498
2018-11-08,0.001599784335018617,0.008073156209127852,-0.008278161396120698,-0.02008306638431634,0.005367967337728929,-0.0008101675655903806,0.0007666973579121272,0.00460316945068695,0.002420417686742171,-0.004368234216058475,0.0005620047886896185,-0.009146943565189636,0.0012422191151468809,-0.02746110684205194,-0.010869693440367034,0.013811032702722548,-0.015897817777734358,-0.012492729217597476,-0.044552176346967065,-0.014143752838564505
2018-11-09,-0.038851626675960094,-0.009699318442805138,-0.01669444745134885,-0.010600720670447594,0.006483585027110994,0.007095087987727622,0.011493013970850452,-0.003352765715595063,0.014945853716913593,0.014822639770433854,0.014462177445660807,0.00493776752506303,-0.00385681933227644,-0.034097046753747806,-0.05714275885043418,-0.014553875758479662,-0.0002471717902309267,0.0012567282336919394,-0.002690213701074695,-0.022877082620617162
2018-11-12,-0.07455645217631768,-0.021026082936946855,-0.00848900573128153,-0.02642853629633224,-0.016009805059554516,0.003824447606373349,0.003138247604103306,-0.013680138142331488,0.010931097126434697,0.003972958862554776,0.016332158514121398,0.0017089938689203166,-0.03332969623832904,-0.015050059588220255,-0.06876463978304137,-0.020188984189011605,-0.0128602078354213,-0.01773923839269964,-0.023827541803197017,-0.018849162553932097
2018-11-13,-0.004853279787777498,0.005874182977691156,0.02226025470954518,0.0007337437161007987,-0.008953438847901118,-0.00020049064115723603,0.008306229454987601,-0.01773543966559543,0.000952518939862923,0.005004624001095692,0.008034802803532859,0.008104145347584302,-0.021062630847804242,0.007680025493426834,0.07759690078397252,0.0067499071393302135,-0.022923694007365936,-0.01737792392762283,-0.02179908326949298,-0.04266939537735859
2018-11-14,-0.012484732776571916,-0.020622237978106917,-0.00047848862363764066,0.004398770527479945,-0.01369738488227501,-0.002005616713216418,0.00021405822735709457,-0.010416580087642902,-0.010298918319970318,0.0008106542970440778,-0.004998527528976893,0.002750131525087962,-0.013704893803865636,-0.0068275975977167835,-0.033681672201094304,-0.001562762496583825,-0.007820435430413886,0.003207706498829177,0.006277397859658196,0.009928215687495134
2018-11-15,0.006173201090855507,0.025528772953441692,0.015082642983179184,0.002189753042593612,-0.019600071861941126,-0.0004018676839737667,0.003636724954608317,0.0038596928016001453,0.013346807654633697,0.007573788544021243,-0.0027155848060469445,-0.004641284116921329,-0.009137912595225783,0.03453232589187061,-0.018028872384601824,0.03458552673910664,0.01033716644256688,0.020506046498645958,0.016999404551324204,0.005647363917523407
2018-11-16,-0.007951432141348413,-0.0007268350556668413,-0.0037736810011709254,-0.002184968501170337,-0.01858548949770622,0.008644885399416768,-0.00010648236898580521,0.0058254454414927714,0.006753079643440962,0.006268843752708753,0.0021783434690796355,0.0066551952983673335,-0.01645342442020059,0.0041725231344389435,-0.018359880323959077,0.0199599759948621,0.009847895289557762,0.018041911264706556,0.013954970490106966,0.0029117813426886574
2018-11-19,-0.019295399626299226,0.007637040123138261,-0.007812534646042368,-0.0036496653755007102,-0.009315189540468283,0.00677692088580395,-0.005649164578088728,0.01505853761117848,0.008980442438334402,0.011075242077270842,0.011003827689518575,0.003198918329214928,-0.044679356221102196,-0.030624801799791546,-0.02244387210336929,-0.01636363015207032,0.003292677974247704,0.0030237261558880846,0.004839637488717852,0.0018664123294809265
2018-11-20,-0.03470898245492249,-0.02147441425141705,-0.020520216684802195,-0.0256410078133813,-0.027071665003433165,-0.02237176887457304,-0.012755929272438626,-0.012324518357498926,-0.017801029439277416,0.010041102558452364,0.003225236254932984,-0.008078233482028518,-0.010095167126925708,-0.029449150157256132,-0.024234703385002554,-0.024661945911526484,-0.028401831843328007,-0.027800995545191665,-0.03687535024516353,-0.029186524638437294
2018-11-21,0.006585183560398722,-0.007468831711556656,0.019975684023044282,0.022556420188112547,0.00010616941132712832,-0.013163261657904601,-0.007491805215837588,-0.030040603480433137,-0.014488067596447385,-0.02338454312758753,-0.017546401203923034,-0.0220744952814258,-0.0011962525572933869,0.013085751202853935,0.02091509134503311,-0.00230971062373031,0.007665232762955609,0.01266145323065171,0.023284897472063637,0.0157782768870407
2018-11-23,-0.01817234971305015,-0.009197280756016557,-0.0031047487698833143,-0.010294141022226366,0.009875776105855438,0.005951278289183515,0.0014220691615367542,0.0011912402500697805,0.006527489479249304,0.0034701306808018195,-0.0034084646000406282,0.001972309933756744,-0.015756806517104538,-0.012513085396454016,-0.03072985116825455,-0.009512379636086976,-0.026689040163400235,-0.033767136857474456,-0.025656694820728854,-0.02665839011795812
2018-11-26,0.0277102539080063,0.02447258390963225,0.034259508465647404,0.025260020521328252,0.0005257288580342578,-0.0030600499583526286,0.004369730676905936,-0.002498553547432114,-0.0016917671946868884,0.0026513297889843024,0.012175202273064123,-0.0015310143275596433,0.012935314737671177,0.02027479335920046,0.0013210334636537535,0.015548698832815733,0.019737845797133335,0.012147890021314112,0.014106486351930014,0.005607184389732289
2018-11-27,-0.0035505927960572947,0.004210139840994165,-0.007412477343132329,-0.00217388530208551,-0.0011561417153541642,0.010231167841812328,0.008483818003113708,0.01443235809442589,0.0054794007635514674,0.009772382512119204,0.0016219828474668407,0.009638436949595652,0.005278771373981694,-0.001602678313128325,-0.01846965590234928,0.004152953024106232,0.0009092973230215851,0.0020002766277091855,0.00896459388384363,-0.009221536101380878
2018-11-28,0.024270673845453672,0.011119243276485058,0.009801559297116569,0.004357242750143042,0.025463021788859397,0.0068868186405368625,0.0031276778828162044,0.015755378405643672,0.00028076931691245477,-0.0026186453411224386,-0.010659906425405707,0.0006509201344579996,0.04864332579886188,0.04951860771550809,0.04032249807247079,0.018187200144321736,0.018170056642921928,0.025431877319447516,0.016390720486372246,0.004545472891101188
2018-11-29,-0.01366738115921029,-0.007932274636249348,-0.01063076355014192,-0.01229211455814938,-0.0017443221458056657,-0.0068937399063577764,-0.002042770022995466,0.006598048597981965,0.0010172440018596518,0.0,0.005864651257110776,0.009106707072284115,0.027166291418425415,-0.0041295724182603966,0.025839832300491583,0.0010766595426499048,0.007775575858962602,0.006009824441406408,0.007837492787744038,-0.010988922187277317
2018-11-30,-0.02134984201648482,0.010267150900575173,-0.006307052566932647,-0.00951679345817702,0.003700310730117895,0.0289913840604914,0.018207248198806925,-0.004944801945656718,0.02591471060142636,0.011073016016081239,0.010169635926223775,0.016974669612343396,0.012260708116572427,0.04177236518357241,-0.05541567241427359,0.016425526897762444,0.005565349977809442,0.0007572802156332603,-0.01031867721074109,-0.017429301706978984
2018-12-03,0.004929564931343,0.00944323883476117,0.02186183999111413,0.0147819329367469,0.011264756595203762,-0.0140872721356472,-0.012591266988181027,0.006356180356483554,0.004292642008465242,0.011855077750131393,0.008456249878378008,0.0033804688329448496,0.03806663789718301,0.024176184207703955,0.04133342442260002,0.004040025927315893,0.021635284429937007,0.014545116026166482,0.04427308981832501,0.0266074727147525
2018-12-04,-0.03819864367064951,-0.04463641651285566,-0.02116399375270761,-0.03787324817160864,-0.02977221367747962,-0.002213738266879317,-0.00010723945467838725,-0.01894812747906116,-0.001753621066197808,0.004798106298109062,0.002528927083583765,-0.0052641203719294705,-0.048505345928046784,-0.06930545959948886,-0.0678617602305458,-0.03142368743126389,-0.02203885086812618,-0.02842462330559492,-0.03168857400455316,-0.036681175352841544
2018-12-06,-0.0011936933327980626,-0.019024499805955997,-0.03619281710942601,-0.02725205299219635,-0.00545701689052791,-0.004033856492251964,0.0025722274043031845,-0.0016388196911029107,0.002689875836888511,-0.0024430901935970084,0.0039605441422683185,-0.015241495281922646,-0.03094895869237957,-0.007346117901485649,0.009615312943826115,0.002373855861666385,-0.01309335249826249,-0.011344238840788057,-0.004632204236077908,-0.04079790947226991
2018-12-07,-0.02400997452489939,-0.018062601608510365,-0.0039015105878954515,-0.02178993256993722,-0.016671916094213368,-0.005872897162321422,-0.011758513270649251,-0.008559110691624516,0.0010949199379115537,0.0017809521281195728,0.011099315861833547,0.009888341796522981,-0.026152464746472592,-0.03754763602332134,-0.04625840527237968,-0.02190636184084338,-0.00956760964244563,-0.0036234843950183615,-0.010509106758676556,0.017013348420456875
2018-12-10,-0.004675209343034892,-0.01868524810993366,-0.0107710427324198,-0.015115329057204474,0.008048091030837146,0.0030557359308702736,0.006273702248785762,-0.00402069090205337,-0.001367191997156736,0.005778515684537799,0.00872885142291513,0.005108578840055555,0.009683903740210775,-0.001295040276937609,-0.011412225291636102,0.0004035596771652106,-0.014167884911290285,-0.00476234171620471,-0.010772360305030593,-0.024860642286364754
2018-12-11,-0.011351665333300454,-0.00976712970502347,-0.0037119596790802234,-0.011308588067022174,-0.0009581217798677599,0.006092564667097511,0.0094593408900705,0.0013061756732415386,0.0020261398478054193,0.0030936046463483358,-0.00026204671066876184,0.007200336815195163,-0.013237403800160696,-0.0012157071668071895,-0.02453111948718789,-0.0043363562933719235,0.0018291438546191863,0.004611121985562461,0.0036813077200221755,-0.017393342535187872
2018-12-12,-0.0005655735474652257,0.006475951605425356,0.02707400356769929,0.03267983879166114,-0.00788490187428037,-0.006459438904194981,0.001277733259967384,-0.0060476759491626675,-0.009126649042774493,-0.013107313673170307,-0.012983644203146127,-0.0115645145288229,0.014470712812939768,0.017283411653584935,-0.007396460893648316,0.011901106647347337,-0.008607279691908554,0.0012990754537609561,-0.0025980404538391566,0.0048496004268663295
2018-12-13,-0.004414183756748069,0.0009898913267472054,-0.0007254084364062274,-0.007120328538394172,-0.0016109990473984759,0.005079283157225278,0.0261619477429218,0.006203619746378175,0.004908689702921798,0.014509077468702003,0.01049698478129013,0.011487024018040692,-0.0037344593435834073,0.004227523615651263,0.07302541551394093,0.011611031379690218,0.012628353224346744,0.0027676489738539534,0.013176077188013391,-0.010135090617840903
2018-12-14,-0.01790587144819178,-0.008207989197840604,-0.010164618624707189,-0.014342698375314322,-0.011940576847551787,-0.0026278614137607015,0.0015545480543830426,-0.02181640050344036,-0.005268890509273039,-0.0016502105386398958,0.011439761348233102,-0.004626696241747941,-0.0206470917193039,0.006910175522596429,-0.013888909018862639,-0.029832309529216783,-0.01818668622956998,-0.018199080789991218,-0.023892260694761247,-0.04680657296601021
